Source.Name,x1,y1,x2,y2,x3,y3,x4,y4
202206301004575681.txt,-5.000196,4.673095,-0.0366289,0.53522,0.5672805,0.4452143,0.9612247,0.5586045
202206301004583321.txt,-0.1042594,0.4974485,0.4977151,0.3113626,1.582321,0.4330128,-0.4839638,-0.1031722
202206301004593071.txt,1.677835,-0.1666775,-2.197419,0.7163809,0.3547724,0.3898835,0.9976725,0.5036206
202206301005000691.txt,-0.1383842,0.6183996,0.516149,0.4824619,1.849209,0.5557626,-5.103283,-0.6261047
202206301005008287.txt,13.99461,-3.571658,-0.2316204,0.5187889,0.6468127,0.4750019,1.637598,0.8917878
202206301005016555.txt,0.3323321,0.4424675,0.8164454,0.4119982,3.876423,1.235381,-1.653755,-5.868472
202206301005023724.txt,0.4454776,0.4977327,0.7941536,0.4929018,5.639744,1.182415,-0.4334961,-2.863831
202206301005030409.txt,0.3240907,0.4892952,0.6456631,0.1975216,1.923861,0.3423262,-1.977626,-0.6294342
202206301005036807.txt,0.7126127,-0.008302025,2.360467,-0.1112866,-0.1327762,0.3704057,0.5706457,0.4070286
202206301005043585.txt,4.041687,-1.891592,-0.9422187,0.4374509,0.4603763,0.3532753,1.069871,0.375652
202206301005050955.txt,-0.7758149,0.5848415,0.295817,0.4952081,1.147019,0.5245357,-0.8385792,0.1933131
202206301005058242.txt,-0.8191036,0.4084373,0.1973878,0.2584916,1.486378,0.4110986,1.997531,2.328039
202206301005065793.txt,-2.050591,4.518957,-0.1431208,0.5067123,0.5308313,0.3959128,0.9080026,0.445701
202206301005072784.txt,-1.473003,0.9361724,0.3017841,0.3660167,1.731188,0.3840026,131.8194,14.75931
202206301005080440.txt,-0.02946854,0.5814213,0.6086087,0.4701418,2.166258,0.8563647,6.02976,8.687031
202206301005085753.txt,-0.5979823,-0.4547798,0.3735908,-0.8823746,1.988942,-0.3815196,16.89636,27.26875
202206301005093129.txt,-0.347753,0.5929592,0.9941729,0.3858489,30.35352,6.314388,-0.5518762,-0.6711385
202206301005100883.txt,0.3122417,0.4074424,0.6185157,0.3729229,2.020135,0.7799352,0.05171326,-1.016411
202206301005108510.txt,-0.5473282,1.522339,-0.4675099,0.3909321,0.5326941,0.23229,1.096701,0.3102211
202206301005115694.txt,1.093512,-0.6034866,-0.6527836,0.6996044,0.4191419,0.4364468,0.7102236,0.4756331
